"Order","Source","Type","Category","LiveAction","YearMade","PlexTitle","Episode","EpisodeName","StoryTime","PlexId"
0001,"UPN","episode","Star Trek: Enterprise","True",2001,"Star Trek: Enterprise","1x01","Broken Bow",,"NULL"
0002,"UPN","episode","Star Trek: Enterprise","True",2001,"Star Trek: Enterprise","1x01","Broken Bow (1)",,"NULL"
0003,"UPN","episode","Star Trek: Enterprise","True",2001,"Star Trek: Enterprise","1x02","Broken Bow (2)",,"NULL"
0004,"UPN","episode","Star Trek: Enterprise","True",2001,"Star Trek: Enterprise","1x01","Broken Bow, Part 1",,"NULL"
0005,"UPN","episode","Star Trek: Enterprise","True",2001,"Star Trek: Enterprise","1x02","Broken Bow, Part 2",,"NULL"
0006,"UPN","episode","Star Trek: Enterprise","True",2001,"Star Trek: Enterprise","1x03","Fight or Flight",,"NULL"
0007,"UPN","episode","Star Trek: Enterprise","True",2001,"Star Trek: Enterprise","1x04","Strange New World",,"NULL"
0008,"UPN","episode","Star Trek: Enterprise","True",2001,"Star Trek: Enterprise","1x05","Unexpected",,"NULL"
0009,"UPN","episode","Star Trek: Enterprise","True",2001,"Star Trek: Enterprise","1x06","Terra Nova",,"NULL"
0010,"UPN","episode","Star Trek: Enterprise","True",2001,"Star Trek: Enterprise","1x07","The Andorian Incident",,"NULL"
0011,"UPN","episode","Star Trek: Enterprise","True",2001,"Star Trek: Enterprise","1x08","Breaking the Ice",,"NULL"
0012,"UPN","episode","Star Trek: Enterprise","True",2001,"Star Trek: Enterprise","1x09","Civilization",,"NULL"
0013,"UPN","episode","Star Trek: Enterprise","True",2001,"Star Trek: Enterprise","1x10","Fortunate Son",,"NULL"
0014,"UPN","episode","Star Trek: Enterprise","True",2001,"Star Trek: Enterprise","1x11","Cold Front",,"NULL"
0015,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","1x12","Silent Enemy",,"NULL"
0016,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","1x13","Dear Doctor",,"NULL"
0017,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","1x14","Sleeping Dogs",,"NULL"
0018,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","1x15","Shadows of P'Jem",,"NULL"
0019,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","1x16","Shuttlepod One",,"NULL"
0020,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","1x17","Fusion",,"NULL"
0021,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","1x18","Rogue Planet",,"NULL"
0022,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","1x19","Acquisition",,"NULL"
0023,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","1x20","Oasis",,"NULL"
0024,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","1x21","Detained",,"NULL"
0025,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","1x22","Vox Sola",,"NULL"
0026,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","1x23","Fallen Hero",,"NULL"
0027,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","1x24","Desert Crossing",,"NULL"
0028,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","1x25","Two Days and Two Nights",,"NULL"
0029,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","1x26","Shockwave",,"NULL"
0030,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","1x26","Shockwave (1)",,"NULL"
0031,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","2x01","Shockwave (2)",,"NULL"
0032,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","1x26","Shockwave, Part 1",,"NULL"
0033,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","2x01","Shockwave, Part 2",,"NULL"
0034,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","2x02","Carbon Creek",,"NULL"
0035,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","2x03","Minefield",,"NULL"
0036,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","2x04","Dead Stop",,"NULL"
0037,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","2x05","A Night in Sickbay",,"NULL"
0038,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","2x06","Marauders",,"NULL"
0039,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","2x07","The Seventh",,"NULL"
0040,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","2x08","The Communicator",,"NULL"
0041,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","2x09","Singularity",,"NULL"
0042,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","2x10","Vanishing Point",,"NULL"
0043,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","2x11","Precious Cargo",,"NULL"
0044,"UPN","episode","Star Trek: Enterprise","True",2002,"Star Trek: Enterprise","2x12","The Catwalk",,"NULL"
0045,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","2x13","Dawn",,"NULL"
0046,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","2x14","Stigma",,"NULL"
0047,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","2x15","Cease Fire",,"NULL"
0048,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","2x16","Future Tense",,"NULL"
0049,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","2x17","Canamar",,"NULL"
0050,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","2x18","The Crossing",,"NULL"
0051,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","2x19","Judgment",,"NULL"
0052,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","2x20","Horizon",,"NULL"
0053,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","2x21","The Breach",,"NULL"
0054,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","2x22","Cogenitor",,"NULL"
0055,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","2x23","Regeneration",,"NULL"
0056,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","2x24","First Flight",,"NULL"
0057,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","2x25","Bounty",,"NULL"
0058,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","2x26","The Expanse",,"NULL"
0059,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","3x01","The Xindi",,"NULL"
0060,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","3x02","Anomaly",,"NULL"
0061,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","3x03","Extinction",,"NULL"
0062,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","3x04","Rajiin",,"NULL"
0063,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","3x05","Impulse",,"NULL"
0064,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","3x06","Exile",,"NULL"
0065,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","3x07","The Shipment",,"NULL"
0066,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","3x08","Twilight",,"NULL"
0067,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","3x09","North Star",,"NULL"
0068,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","3x10","Similitude",,"NULL"
0069,"UPN","episode","Star Trek: Enterprise","True",2003,"Star Trek: Enterprise","3x11","Carpenter Street",,"NULL"
0070,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","3x12","Chosen Realm",,"NULL"
0071,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","3x13","Proving Ground",,"NULL"
0072,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","3x14","Stratagem",,"NULL"
0073,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","3x15","Harbinger",,"NULL"
0074,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","3x16","Doctor's Orders",,"NULL"
0075,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","3x17","Hatchery",,"NULL"
0076,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","3x18","Azati Prime",,"NULL"
0077,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","3x19","Damage",,"NULL"
0078,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","3x20","The Forgotten",,"NULL"
0079,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","3x21","E²",,"NULL"
0080,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","3x22","The Council",,"NULL"
0081,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","3x23","Countdown",,"NULL"
0082,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","3x24","Zero Hour",,"NULL"
0083,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","4x01","Storm Front",,"NULL"
0084,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","4x01","Storm Front (1)",,"NULL"
0085,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","4x02","Storm Front (2)",,"NULL"
0086,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","4x01","Storm Front, Part 1",,"NULL"
0087,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","4x02","Storm Front, Part 2",,"NULL"
0088,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","4x03","Home",,"NULL"
0089,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","4x04","Borderland",,"NULL"
0090,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","4x05","Cold Station 12",,"NULL"
0091,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","4x06","The Augments",,"NULL"
0092,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","4x07","The Forge",,"NULL"
0093,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","4x08","Awakening",,"NULL"
0094,"UPN","episode","Star Trek: Enterprise","True",2004,"Star Trek: Enterprise","4x09","Kir'Shara",,"NULL"
0095,"UPN","episode","Star Trek: Enterprise","True",2005,"Star Trek: Enterprise","4x10","Daedalus",,"NULL"
0096,"UPN","episode","Star Trek: Enterprise","True",2005,"Star Trek: Enterprise","4x11","Observer Effect",,"NULL"
0097,"UPN","episode","Star Trek: Enterprise","True",2005,"Star Trek: Enterprise","4x12","Babel One",,"NULL"
0098,"UPN","episode","Star Trek: Enterprise","True",2005,"Star Trek: Enterprise","4x13","United",,"NULL"
0099,"UPN","episode","Star Trek: Enterprise","True",2005,"Star Trek: Enterprise","4x14","The Aenar",,"NULL"
0100,"UPN","episode","Star Trek: Enterprise","True",2005,"Star Trek: Enterprise","4x15","Affliction",,"NULL"
0101,"UPN","episode","Star Trek: Enterprise","True",2005,"Star Trek: Enterprise","4x16","Divergence",,"NULL"
0102,"UPN","episode","Star Trek: Enterprise","True",2005,"Star Trek: Enterprise","4x17","Bound",,"NULL"
0103,"UPN","episode","Star Trek: Enterprise","True",2005,"Star Trek: Enterprise","4x20","Demons",,"NULL"
0104,"UPN","episode","Star Trek: Enterprise","True",2005,"Star Trek: Enterprise","4x21","Terra Prime",,"NULL"
0105,"CBS","episode","Star Trek: Short Treks","True",2019,"Star Trek: Short Treks","2x01","Q&A",,"NULL"
0106,"NBC","episode","Star Trek","True",1988,"Star Trek","0x01","Star Trek The Cage (Original Pilot)",,"NULL"
0107,"CBS","episode","Star Trek: Discovery","True",2017,"Star Trek: Discovery","1x01","The Vulcan Hello",,"NULL"
0108,"CBS","episode","Star Trek: Short Treks","True",2018,"Star Trek: Short Treks","1x03","The Brightest Star",,"NULL"
0109,"CBS","episode","Star Trek: Short Treks","False",2019,"Star Trek: Short Treks","2x05","The Girl Who Made the Stars",,"NULL"
0110,"CBS","episode","Star Trek: Discovery","True",2017,"Star Trek: Discovery","1x02","Battle at the Binary Stars",,"NULL"
0111,"CBS","episode","Star Trek: Discovery","True",2017,"Star Trek: Discovery","1x03","Context Is for Kings",,"NULL"
0112,"CBS","episode","Star Trek: Discovery","True",2017,"Star Trek: Discovery","1x04","The Butcher's Knife Cares Not for the Lamb's Cry",,"NULL"
0113,"CBS","episode","Star Trek: Discovery","True",2017,"Star Trek: Discovery","1x05","Choose Your Pain",,"NULL"
0114,"CBS","episode","Star Trek: Discovery","True",2017,"Star Trek: Discovery","1x06","Lethe",,"NULL"
0115,"CBS","episode","Star Trek: Discovery","True",2017,"Star Trek: Discovery","1x07","Magic to Make the Sanest Man Go Mad",,"NULL"
0116,"CBS","episode","Star Trek: Discovery","True",2017,"Star Trek: Discovery","1x08","Si Vis Pacem, Para Bellum",,"NULL"
0117,"CBS","episode","Star Trek: Discovery","True",2017,"Star Trek: Discovery","1x09","Into the Forest I Go",,"NULL"
0118,"CBS","episode","Star Trek: Discovery","True",2018,"Star Trek: Discovery","1x10","Despite Yourself",,"NULL"
0119,"CBS","episode","Star Trek: Discovery","True",2018,"Star Trek: Discovery","1x11","The Wolf Inside",,"NULL"
0120,"CBS","episode","Star Trek: Discovery","True",2018,"Star Trek: Discovery","1x12","Vaulting Ambition",,"NULL"
0121,"CBS","episode","Star Trek: Discovery","True",2018,"Star Trek: Discovery","1x13","What's Past is Prologue",,"NULL"
0122,"CBS","episode","Star Trek: Discovery","True",2018,"Star Trek: Discovery","1x14","The War Without, the War Within",,"NULL"
0123,"CBS","episode","Star Trek: Short Treks","True",2018,"Star Trek: Short Treks","1x01","Runaway",,"NULL"
0124,"CBS","episode","Star Trek: Discovery","True",2018,"Star Trek: Discovery","1x15","Will You Take My Hand?",,"NULL"
0125,"CBS","episode","Star Trek: Short Treks","True",2019,"Star Trek: Short Treks","1x04","The Escape Artist",,"NULL"
0126,"CBS","episode","Star Trek: Discovery","True",2019,"Star Trek: Discovery","2x01","Brother",,"NULL"
0127,"CBS","episode","Star Trek: Discovery","True",2019,"Star Trek: Discovery","2x02","New Eden",,"NULL"
0128,"CBS","episode","Star Trek: Discovery","True",2019,"Star Trek: Discovery","2x03","Point of Light",,"NULL"
0129,"CBS","episode","Star Trek: Discovery","True",2019,"Star Trek: Discovery","2x04","An Obol for Charon",,"NULL"
0130,"CBS","episode","Star Trek: Discovery","True",2019,"Star Trek: Discovery","2x05","Saints of Imperfection",,"NULL"
0131,"CBS","episode","Star Trek: Discovery","True",2019,"Star Trek: Discovery","2x06","The Sound of Thunder",,"NULL"
0132,"CBS","episode","Star Trek: Discovery","True",2019,"Star Trek: Discovery","2x07","Light and Shadows",,"NULL"
0133,"CBS","episode","Star Trek: Discovery","True",2019,"Star Trek: Discovery","2x08","If Memory Serves",,"NULL"
0134,"CBS","episode","Star Trek: Discovery","True",2019,"Star Trek: Discovery","2x09","Project Daedalus",,"NULL"
0135,"CBS","episode","Star Trek: Discovery","True",2019,"Star Trek: Discovery","2x10","The Red Angel",,"NULL"
0136,"CBS","episode","Star Trek: Discovery","True",2019,"Star Trek: Discovery","2x11","Perpetual Infinity",,"NULL"
0137,"CBS","episode","Star Trek: Discovery","True",2019,"Star Trek: Discovery","2x12","Through the Valley of Shadows",,"NULL"
0138,"CBS","episode","Star Trek: Short Treks","True",2019,"Star Trek: Short Treks","2x02","The Trouble with Edward",,"NULL"
0139,"CBS","episode","Star Trek: Discovery","True",2019,"Star Trek: Discovery","2x13","Such Sweet Sorrow",,"NULL"
0140,"CBS","episode","Star Trek: Discovery","True",2019,"Star Trek: Discovery","2x13","Such Sweet Sorrow (1)",,"NULL"
0141,"CBS","episode","Star Trek: Discovery","True",2019,"Star Trek: Discovery","2x14","Such Sweet Sorrow (2)",,"NULL"
0142,"CBS","episode","Star Trek: Discovery","True",2019,"Star Trek: Discovery","2x13","Such Sweet Sorrow, Part 1",,"NULL"
0143,"CBS","episode","Star Trek: Discovery","True",2019,"Star Trek: Discovery","2x14","Such Sweet Sorrow, Part 2",,"NULL"
0144,"CBS","episode","Star Trek: Short Treks","True",2019,"Star Trek: Short Treks","2x03","Ask Not",,"NULL"
0145,"CBS","episode","Star Trek: Strange New Worlds","True",2022,"Star Trek: Strange New Worlds","1x01","Strange New Worlds",,"NULL"
0146,"CBS","episode","Star Trek: Strange New Worlds","True",2022,"Star Trek: Strange New Worlds","1x02","Children of the Comet",,"NULL"
0147,"CBS","episode","Star Trek: Strange New Worlds","True",2022,"Star Trek: Strange New Worlds","1x03","Ghosts of Illyria",,"NULL"
0148,"CBS","episode","Star Trek: Strange New Worlds","True",2022,"Star Trek: Strange New Worlds","1x04","Memento Mori",,"NULL"
0149,"CBS","episode","Star Trek: Strange New Worlds","True",2022,"Star Trek: Strange New Worlds","1x05","Spock Amok",,"NULL"
0150,"CBS","episode","Star Trek: Strange New Worlds","True",2022,"Star Trek: Strange New Worlds","1x06","Lift Us Where Suffering Cannot Reach",,"NULL"
0151,"CBS","episode","Star Trek: Strange New Worlds","True",2022,"Star Trek: Strange New Worlds","1x07","The Serene Squall",,"NULL"
0152,"CBS","episode","Star Trek: Strange New Worlds","True",2022,"Star Trek: Strange New Worlds","1x08","The Elysian Kingdom",,"NULL"
0153,"CBS","episode","Star Trek: Strange New Worlds","True",2022,"Star Trek: Strange New Worlds","1x09","All Those Who Wander",,"NULL"
0154,"CBS","episode","Star Trek: Strange New Worlds","True",2022,"Star Trek: Strange New Worlds","1x10","A Quality of Mercy",,"NULL"
0155,"NBC","episode","Star Trek","True",1966,"Star Trek","1x01","Where No Man Has Gone Before",,"NULL"
0156,"NBC","episode","Star Trek","True",1966,"Star Trek","1x02","The Corbomite Maneuver",,"NULL"
0157,"NBC","episode","Star Trek","True",1966,"Star Trek","1x03","Mudd's Women",,"NULL"
0158,"NBC","episode","Star Trek","True",1966,"Star Trek","1x04","The Enemy Within",,"NULL"
0159,"NBC","episode","Star Trek","True",1966,"Star Trek","1x05","The Man Trap",,"NULL"
0160,"NBC","episode","Star Trek","True",1966,"Star Trek","1x06","The Naked Time",,"NULL"
0161,"NBC","episode","Star Trek","True",1966,"Star Trek","1x07","Charlie X",,"NULL"
0162,"NBC","episode","Star Trek","True",1966,"Star Trek","1x08","Balance of Terror",,"NULL"
0163,"NBC","episode","Star Trek","True",1966,"Star Trek","1x09","What Are Little Girls Made Of?",,"NULL"
0164,"NBC","episode","Star Trek","True",1966,"Star Trek","1x10","Dagger of the Mind",,"NULL"
0165,"NBC","episode","Star Trek","True",1966,"Star Trek","1x11","Miri",,"NULL"
0166,"NBC","episode","Star Trek","True",1966,"Star Trek","1x12","The Conscience of the King",,"NULL"
0167,"NBC","episode","Star Trek","True",1967,"Star Trek","1x13","The Galileo Seven",,"NULL"
0168,"NBC","episode","Star Trek","True",1967,"Star Trek","1x14","Court Martial",,"NULL"
0169,"NBC","episode","Star Trek","True",1966,"Star Trek","1x15","The Menagerie",,"NULL"
0170,"NBC","episode","Star Trek","True",1966,"Star Trek","1x15","The Menagerie (1)",,"NULL"
0171,"NBC","episode","Star Trek","True",1966,"Star Trek","1x16","The Menagerie (2)",,"NULL"
0172,"NBC","episode","Star Trek","True",1966,"Star Trek","1x15","The Menagerie, Part 1",,"NULL"
0173,"NBC","episode","Star Trek","True",1966,"Star Trek","1x16","The Menagerie, Part 2",,"NULL"
0174,"NBC","episode","Star Trek","True",1966,"Star Trek","1x17","Shore Leave",,"NULL"
0175,"NBC","episode","Star Trek","True",1967,"Star Trek","1x18","The Squire of Gothos",,"NULL"
0176,"NBC","episode","Star Trek","True",1967,"Star Trek","1x19","Arena",,"NULL"
0177,"NBC","episode","Star Trek","True",1967,"Star Trek","1x20","The Alternative Factor",,"NULL"
0178,"NBC","episode","Star Trek","True",1967,"Star Trek","1x21","Tomorrow is Yesterday",,"NULL"
0179,"NBC","episode","Star Trek","True",1967,"Star Trek","1x22","The Return of the Archons",,"NULL"
0180,"NBC","episode","Star Trek","True",1967,"Star Trek","1x23","A Taste of Armageddon",,"NULL"
0181,"NBC","episode","Star Trek","True",1967,"Star Trek","1x24","Space Seed",,"NULL"
0182,"CBS","episode","Star Trek: Short Treks","False",2019,"Star Trek: Short Treks","2x04","Ephraim and Dot",,"NULL"
0183,"NBC","episode","Star Trek","True",1967,"Star Trek","1x25","This Side of Paradise",,"NULL"
0184,"NBC","episode","Star Trek","True",1967,"Star Trek","1x26","The Devil in the Dark",,"NULL"
0185,"NBC","episode","Star Trek","True",1967,"Star Trek","1x27","Errand of Mercy",,"NULL"
0186,"NBC","episode","Star Trek","True",1967,"Star Trek","1x28","The City on the Edge of Forever",,"NULL"
0187,"NBC","episode","Star Trek","True",1967,"Star Trek","1x29","Operation – Annihilate!",,"NULL"
0188,"NBC","episode","Star Trek","True",1967,"Star Trek","1x29","Operation: Annihilate!",,"NULL"
0189,"NBC","episode","Star Trek","True",1967,"Star Trek","2x01","Catspaw",,"NULL"
0190,"NBC","episode","Star Trek","True",1967,"Star Trek","2x02","Metamorphosis",,"NULL"
0191,"NBC","episode","Star Trek","True",1967,"Star Trek","2x03","Friday's Child",,"NULL"
0192,"NBC","episode","Star Trek","True",1967,"Star Trek","2x04","Who Mourns for Adonais?",,"NULL"
0193,"NBC","episode","Star Trek","True",1967,"Star Trek","2x05","Amok Time",,"NULL"
0194,"NBC","episode","Star Trek","True",1967,"Star Trek","2x06","The Doomsday Machine",,"NULL"
0195,"NBC","episode","Star Trek","True",1967,"Star Trek","2x07","Wolf in the Fold",,"NULL"
0196,"NBC","episode","Star Trek","True",1967,"Star Trek","2x08","The Changeling",,"NULL"
0197,"NBC","episode","Star Trek","True",1967,"Star Trek","2x09","The Apple",,"NULL"
0198,"NBC","episode","Star Trek","True",1967,"Star Trek","2x10","Mirror, Mirror",,"NULL"
0199,"NBC","episode","Star Trek","True",1967,"Star Trek","2x11","The Deadly Years",,"NULL"
0200,"NBC","episode","Star Trek","True",1967,"Star Trek","2x12","I, Mudd",,"NULL"
0201,"NBC","episode","Star Trek","True",1967,"Star Trek","2x13","The Trouble with Tribbles",,"NULL"
0202,"NBC","episode","Star Trek","True",1968,"Star Trek","2x14","Bread and Circuses",,"NULL"
0203,"NBC","episode","Star Trek","True",1967,"Star Trek","2x15","Journey to Babel",,"NULL"
0204,"NBC","episode","Star Trek","True",1968,"Star Trek","2x16","A Private Little War",,"NULL"
0205,"NBC","episode","Star Trek","True",1968,"Star Trek","2x17","The Gamesters of Triskelion",,"NULL"
0206,"NBC","episode","Star Trek","True",1967,"Star Trek","2x18","Obsession",,"NULL"
0207,"NBC","episode","Star Trek","True",1968,"Star Trek","2x19","The Immunity Syndrome",,"NULL"
0208,"NBC","episode","Star Trek","True",1968,"Star Trek","2x20","A Piece of the Action",,"NULL"
0209,"NBC","episode","Star Trek","True",1968,"Star Trek","2x21","By Any Other Name",,"NULL"
0210,"NBC","episode","Star Trek","True",1968,"Star Trek","2x22","Return to Tomorrow",,"NULL"
0211,"NBC","episode","Star Trek","True",1968,"Star Trek","2x23","Patterns of Force",,"NULL"
0212,"NBC","episode","Star Trek","True",1968,"Star Trek","2x24","The Ultimate Computer",,"NULL"
0213,"NBC","episode","Star Trek","True",1968,"Star Trek","2x25","The Omega Glory",,"NULL"
0214,"NBC","episode","Star Trek","True",1968,"Star Trek","2x26","Assignment: Earth",,"NULL"
0215,"NBC","episode","Star Trek","True",1968,"Star Trek","3x01","Spectre of the Gun",,"NULL"
0216,"NBC","episode","Star Trek","True",1968,"Star Trek","3x02","Elaan of Troyius",,"NULL"
0217,"NBC","episode","Star Trek","True",1968,"Star Trek","3x03","The Paradise Syndrome",,"NULL"
0218,"NBC","episode","Star Trek","True",1968,"Star Trek","3x04","The Enterprise Incident",,"NULL"
0219,"NBC","episode","Star Trek","True",1968,"Star Trek","3x05","And the Children Shall Lead",,"NULL"
0220,"NBC","episode","Star Trek","True",1968,"Star Trek","3x06","Spock's Brain",,"NULL"
0221,"NBC","episode","Star Trek","True",1968,"Star Trek","3x07","Is There in Truth No Beauty?",,"NULL"
0222,"NBC","episode","Star Trek","True",1968,"Star Trek","3x08","The Empath",,"NULL"
0223,"NBC","episode","Star Trek","True",1968,"Star Trek","3x09","The Tholian Web",,"NULL"
0224,"UPN","episode","Star Trek: Enterprise","True",2005,"Star Trek: Enterprise","4x18","In a Mirror, Darkly",,"NULL"
0225,"UPN","episode","Star Trek: Enterprise","True",2005,"Star Trek: Enterprise","4x18","In a Mirror, Darkly (1)",,"NULL"
0226,"UPN","episode","Star Trek: Enterprise","True",2005,"Star Trek: Enterprise","4x19","In a Mirror, Darkly (2)",,"NULL"
0227,"UPN","episode","Star Trek: Enterprise","True",2005,"Star Trek: Enterprise","4x18","In a Mirror, Darkly, Part 1",,"NULL"
0228,"UPN","episode","Star Trek: Enterprise","True",2005,"Star Trek: Enterprise","4x19","In a Mirror, Darkly, Part 2",,"NULL"
0229,"NBC","episode","Star Trek","True",1968,"Star Trek","3x10","For the World is Hollow and I Have Touched the Sky",,"NULL"
0230,"NBC","episode","Star Trek","True",1968,"Star Trek","3x11","Day of the Dove",,"NULL"
0231,"NBC","episode","Star Trek","True",1968,"Star Trek","3x12","Plato's Stepchildren",,"NULL"
0232,"NBC","episode","Star Trek","True",1968,"Star Trek","3x13","Wink of an Eye",,"NULL"
0233,"NBC","episode","Star Trek","True",1969,"Star Trek","3x14","That Which Survives",,"NULL"
0234,"NBC","episode","Star Trek","True",1969,"Star Trek","3x15","Let That Be Your Last Battlefield",,"NULL"
0235,"NBC","episode","Star Trek","True",1969,"Star Trek","3x16","Whom Gods Destroy",,"NULL"
0236,"NBC","episode","Star Trek","True",1969,"Star Trek","3x17","The Mark of Gideon",,"NULL"
0237,"NBC","episode","Star Trek","True",1969,"Star Trek","3x18","The Lights of Zetar",,"NULL"
0238,"NBC","episode","Star Trek","True",1969,"Star Trek","3x19","The Cloud Minders",,"NULL"
0239,"NBC","episode","Star Trek","True",1969,"Star Trek","3x20","The Way to Eden",,"NULL"
0240,"NBC","episode","Star Trek","True",1969,"Star Trek","3x21","Requiem for Methuselah",,"NULL"
0241,"NBC","episode","Star Trek","True",1969,"Star Trek","3x22","The Savage Curtain",,"NULL"
0242,"NBC","episode","Star Trek","True",1969,"Star Trek","3x23","All Our Yesterdays",,"NULL"
0243,"NBC","episode","Star Trek","True",1969,"Star Trek","3x24","Turnabout Intruder",,"NULL"
0244,"NBC","episode","Star Trek: The Animated Series","False",1973,"Star Trek: The Animated Series","1x01","Beyond the Farthest Star",,"NULL"
0245,"NBC","episode","Star Trek: The Animated Series","False",1973,"Star Trek: The Animated Series","1x02","Yesteryear",,"NULL"
0246,"NBC","episode","Star Trek: The Animated Series","False",1973,"Star Trek: The Animated Series","1x03","One of Our Planets is Missing",,"NULL"
